# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
64605at7898	Complete	NC_007116.7	41639798	41644965	-	857.9	439	https://www.orthodb.org/v10?query=64605at7898	serine/threonine-protein kinase RIO2
64619at7898	Complete	NC_007126.7	2700905	2726460	-	490.4	427	https://www.orthodb.org/v10?query=64619at7898	BICD family-like cargo adapter 1
64629at7898	Missing
64654at7898	Complete	NC_007119.7	4413024	4431670	-	451.5	286
64669at7898	Complete	NC_007118.7	19389370	19401078	+	699.5	379	https://www.orthodb.org/v10?query=64669at7898	probable imidazolonepropionase
64699at7898	Complete	NC_007126.7	9601669	9631370	-	562.8	376	https://www.orthodb.org/v10?query=64699at7898	probable asparagine--tRNA ligase, mitochondrial
64741at7898	Complete	NC_007127.7	27417970	27442255	-	634.9	335	https://www.orthodb.org/v10?query=64741at7898	endoplasmic reticulum resident protein 44
64753at7898	Complete	NC_007129.7	20532737	20539614	+	655.6	393	https://www.orthodb.org/v10?query=64753at7898	acylglycerol kinase, mitochondrial
64764at7898	Complete	NC_007128.7	7796927	7815406	-	573.3	319	https://www.orthodb.org/v10?query=64764at7898	required for meiotic nuclear division protein 1 homolog
64783at7898	Complete	NC_007122.7	24348603	24355430	+	733.9	379	https://www.orthodb.org/v10?query=64783at7898	cysteine desulfurase, mitochondrial
64834at7898	Complete	NC_007122.7	26379903	26400464	+	1135.1	741	https://www.orthodb.org/v10?query=64834at7898	RNA-binding protein 12
64930at7898	Complete	NC_007124.7	30033112	30034530	-	658.2	365	https://www.orthodb.org/v10?query=64930at7898	tRNA (uracil(54)-C(5))-methyltransferase homolog
64933at7898	Complete	NC_007116.7	31442307	31469917	-	539.3	329	https://www.orthodb.org/v10?query=64933at7898	P2X purinoceptor 1 isoform X1
65007at7898	Complete	NC_007135.7	36414830	36442586	+	637.2	394	https://www.orthodb.org/v10?query=65007at7898	growth factor receptor-bound protein 7-like
65018at7898	Complete	NC_007112.7	18576138	18587436	-	620.8	360	https://www.orthodb.org/v10?query=65018at7898	protein NOXP20
65057at7898	Complete	NC_007127.7	2396188	2413998	-	529.9	356	https://www.orthodb.org/v10?query=65057at7898	hemopexin-like
65069at7898	Complete	NC_007131.7	51917508	51935766	-	745.8	390
65100at7898	Complete	NC_007133.7	508331	534612	+	870.1	491	https://www.orthodb.org/v10?query=65100at7898	NUAK family SNF1-like kinase 2
65105at7898	Complete	NC_007115.7	288632	302755	+	1002.5	821	https://www.orthodb.org/v10?query=65105at7898	flap endonuclease GEN homolog 1
65212at7898	Complete	NC_007133.7	34598960	34609515	-	322.3	288	https://www.orthodb.org/v10?query=65212at7898	telomeric repeat-binding factor 2-interacting protein 1
65224at7898	Fragmented	NW_003336845.1	3918	13770	-	598.9	426
65323at7898	Complete	NC_007119.7	44725684	44738354	+	650.3	340	https://www.orthodb.org/v10?query=65323at7898	ELMO domain-containing protein 3
65325at7898	Complete	NC_007120.7	3283953	3313982	+	708.4	361	https://www.orthodb.org/v10?query=65325at7898	Histone acetyltransferase type B catalytic subunit
65333at7898	Complete	NC_007132.7	37446312	37461565	+	385.9	192
65452at7898	Complete	NC_007131.7	3279864	3287822	+	611.4	351	https://www.orthodb.org/v10?query=65452at7898	Protein arginine methyltransferase NDUFAF7
65471at7898	Complete	NC_007128.7	14457323	14458663	+	725.9	351	https://www.orthodb.org/v10?query=65471at7898	probable G-protein coupled receptor 135
65484at7898	Complete	NC_007125.7	35877293	35882885	-	612.9	369	https://www.orthodb.org/v10?query=65484at7898	protein FAM198B
65517at7898	Complete	NC_007115.7	77984364	77996824	+	304.3	435	https://www.orthodb.org/v10?query=65517at7898	telomeric repeat-binding factor 2
65533at7898	Complete	NC_007123.7	3080663	3092385	+	453.1	293
65538at7898	Complete	NC_007125.7	22498915	22523613	+	765.9	376	https://www.orthodb.org/v10?query=65538at7898	SMYD family member 5
65572at7898	Complete	NC_007131.7	52888019	52928165	-	644.9	304	https://www.orthodb.org/v10?query=65572at7898	Farnesyl-diphosphate farnesyltransferase 1
65610at7898	Complete	NC_007131.7	47718476	47781982	-	704.6	368	https://www.orthodb.org/v10?query=65610at7898	transcription factor AP-2-delta
65617at7898	Complete	NC_007133.7	4738814	4742750	-	665.1	381	https://www.orthodb.org/v10?query=65617at7898	kelch-like protein 23
65685at7898	Fragmented	NC_007125.7	52642706	52652440	+	211.1	182	https://www.orthodb.org/v10?query=65685at7898	Solute carrier family 49 member 3
65702at7898	Fragmented	NC_007112.7	1286287	1352818	-	111.1	104	https://www.orthodb.org/v10?query=65702at7898	protein downstream neighbor of Son
65727at7898	Complete	NC_007119.7	37031506	37041970	-	613.3	353	https://www.orthodb.org/v10?query=65727at7898	N-acylglucosamine 2-epimerase
65752at7898	Complete	NC_007115.7	17539240	17553928	+	644.0	359	https://www.orthodb.org/v10?query=65752at7898	Integrin alpha FG-GAP repeat containing 2
65771at7898	Complete	NC_007136.7	21724665	21743759	+	523.5	337	https://www.orthodb.org/v10?query=65771at7898	zinc finger protein 277
65830at7898	Complete	NC_007122.7	13528687	13532591	+	700.3	344	https://www.orthodb.org/v10?query=65830at7898	Arrestin domain containing 2
65857at7898	Complete	NC_007118.7	71577930	71584852	-	296.8	267	https://www.orthodb.org/v10?query=65857at7898	methyltransferase-like protein 4
65922at7898	Complete	NC_007118.7	56521476	56529239	+	629.9	350
65925at7898	Complete	NC_007121.7	11355951	11367972	+	770.4	370	https://www.orthodb.org/v10?query=65925at7898	COP9 signalosome complex subunit 4
65974at7898	Complete	NC_007116.7	25077423	25084050	-	508.4	340	https://www.orthodb.org/v10?query=65974at7898	diphthine methyltransferase
65995at7898	Complete	NC_007121.7	35153095	35163506	+	718.0	403	https://www.orthodb.org/v10?query=65995at7898	probable 28S rRNA (cytosine-C(5))-methyltransferase
65997at7898	Complete	NC_007134.7	35788195	35789637	-	806.4	426	https://www.orthodb.org/v10?query=65997at7898	molybdate-anion transporter
66096at7898	Complete	NC_007135.7	2558242	2684527	-	699.1	368	https://www.orthodb.org/v10?query=66096at7898	phenylalanine--tRNA ligase, mitochondrial
66132at7898	Complete	NC_007131.7	19517150	19532527	-	853.2	466	https://www.orthodb.org/v10?query=66132at7898	Eukaryotic translation initiation factor 2B, subunit 4 delta
66216at7898	Complete	NC_007132.7	11180279	11199119	-	767.6	479	https://www.orthodb.org/v10?query=66216at7898	dnaJ homolog subfamily C member 21
66233at7898	Complete	NC_007122.7	15613490	15756100	+	555.4	298	https://www.orthodb.org/v10?query=66233at7898	Growth differentiation factor 11
66254at7898	Complete	NC_007113.7	3496546	3497772	+	642.2	335	https://www.orthodb.org/v10?query=66254at7898	Gap junction protein
66325at7898	Complete	NC_007126.7	14642694	14666927	+	798.8	427
66361at7898	Complete	NC_007128.7	41084625	41264080	+	543.4	298	https://www.orthodb.org/v10?query=66361at7898	BRISC and BRCA1-A complex member 2
66372at7898	Complete	NC_007120.7	6288304	6370102	+	566.5	337	https://www.orthodb.org/v10?query=66372at7898	UDP-glucuronic acid decarboxylase 1
66389at7898	Complete	NC_007131.7	54067179	54068528	-	841.6	399	https://www.orthodb.org/v10?query=66389at7898	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
66413at7898	Complete	NC_007124.7	6295335	6306882	+	702.1	414	https://www.orthodb.org/v10?query=66413at7898	angiopoietin-2
66435at7898	Complete	NC_007122.7	24732110	24756536	+	553.5	434	https://www.orthodb.org/v10?query=66435at7898	uncharacterized protein C1orf106 homolog isoform X1
66446at7898	Duplicated	NC_007115.7	8640472	8662668	+	638.9	315	https://www.orthodb.org/v10?query=66446at7898	Protein Wnt
66446at7898	Duplicated	NC_007119.7	53670654	53676857	-	677.4	325	https://www.orthodb.org/v10?query=66446at7898	Protein Wnt
66456at7898	Complete	NC_007117.7	50393140	50413421	+	541.0	339	https://www.orthodb.org/v10?query=66456at7898	endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform X1
66594at7898	Missing
66630at7898	Missing
66690at7898	Complete	NC_007128.7	40860064	40876647	-	653.0	362	https://www.orthodb.org/v10?query=66690at7898	STAGA complex 65 subunit gamma
66742at7898	Complete	NC_007136.7	24181605	24202536	-	689.1	401	https://www.orthodb.org/v10?query=66742at7898	ubiquitin-conjugating enzyme E2 variant 3-like
66761at7898	Complete	NC_007116.7	45916154	45936848	+	644.6	426
66765at7898	Complete	NC_007119.7	22327278	22337489	+	770.8	474	https://www.orthodb.org/v10?query=66765at7898	leucine-rich repeat-containing protein 47
66771at7898	Complete	NC_007125.7	30910113	30913464	+	769.6	517
66781at7898	Complete	NC_007122.7	7107	12318	-	562.8	291
66845at7898	Complete	NC_007127.7	54210553	54245358	+	808.4	499	https://www.orthodb.org/v10?query=66845at7898	DNA repair protein XRCC1
66871at7898	Complete	NC_007128.7	50574060	50584705	+	678.6	343	https://www.orthodb.org/v10?query=66871at7898	Bone morphogenetic protein 4
66902at7898	Complete	NC_007117.7	1748534	1761215	-	610.9	342	https://www.orthodb.org/v10?query=66902at7898	Origin recognition complex subunit 4
66925at7898	Complete	NC_007126.7	46564096	46598860	+	830.4	397	https://www.orthodb.org/v10?query=66925at7898	immunoglobulin superfamily member 11 isoform X1
67088at7898	Fragmented	NW_003334318.1	11231	53070	+	423.0	212	https://www.orthodb.org/v10?query=67088at7898	argininosuccinate synthase
67091at7898	Complete	NC_007132.7	974554	1007735	+	668.2	407	https://www.orthodb.org/v10?query=67091at7898	lysosome membrane protein 2-like
67112at7898	Complete	NC_007122.7	122636	127784	-	485.7	342	https://www.orthodb.org/v10?query=67112at7898	ADP-ribosylation factor GTPase-activating protein 1 isoform X1
67121at7898	Complete	NC_007121.7	31000038	31012507	-	768.4	394	https://www.orthodb.org/v10?query=67121at7898	Pannexin
67122at7898	Complete	NC_007119.7	11151813	11167689	-	529.4	323
67154at7898	Complete	NC_007115.7	77957706	77964641	+	535.8	404	https://www.orthodb.org/v10?query=67154at7898	ADP-ribosylation factor GTPase-activating protein 3
67182at7898	Complete	NC_007119.7	16597958	16608881	-	668.1	314	https://www.orthodb.org/v10?query=67182at7898	torsin-3A
67217at7898	Complete	NC_007124.7	2026264	2060670	-	654.0	312	https://www.orthodb.org/v10?query=67217at7898	orexin receptor type 2
67246at7898	Complete	NC_007114.7	36222833	36232113	+	707.9	393
67325at7898	Complete	NC_007123.7	13726054	13729010	-	599.8	347	https://www.orthodb.org/v10?query=67325at7898	forkhead box protein H1
67354at7898	Fragmented	NC_007136.7	768369	774349	-	348.6	231
67426at7898	Complete	NC_007114.7	42925143	42956317	+	712.5	342
67432at7898	Complete	NC_007118.7	51769029	51773003	-	405.7	300	https://www.orthodb.org/v10?query=67432at7898	bone morphogenetic protein 15
67485at7898	Complete	NC_007126.7	9121230	9184053	+	516.3	282	https://www.orthodb.org/v10?query=67485at7898	prostacyclin receptor
67503at7898	Duplicated	NC_007136.7	3219623	3224383	+	320.5	241	https://www.orthodb.org/v10?query=67503at7898	RCC1 domain-containing protein 1
67503at7898	Duplicated	NW_008805543.1	434	7867	+	323.1	242	https://www.orthodb.org/v10?query=67503at7898	RCC1 domain-containing protein 1
67540at7898	Complete	NC_007115.7	6800134	6806444	-	603.6	334	https://www.orthodb.org/v10?query=67540at7898	interferon-related developmental regulator 1
67547at7898	Complete	NC_007127.7	42509606	42523551	-	705.2	373
67578at7898	Complete	NC_007133.7	1171861	1181170	+	778.4	408	https://www.orthodb.org/v10?query=67578at7898	interferon regulatory factor 6
67691at7898	Complete	NC_007136.7	17349450	17356818	-	600.0	377	https://www.orthodb.org/v10?query=67691at7898	N-lysine methyltransferase SETD6
67752at7898	Complete	NC_007114.7	29867914	29870123	-	713.4	355	https://www.orthodb.org/v10?query=67752at7898	60S ribosomal protein L3
67763at7898	Complete	NC_007131.7	33744180	33749070	+	447.5	282	https://www.orthodb.org/v10?query=67763at7898	small RNA 2'-O-methyltransferase
67776at7898	Complete	NC_007136.7	3035785	3047441	+	677.8	364	https://www.orthodb.org/v10?query=67776at7898	mannose-6-phosphate isomerase
67789at7898	Complete	NC_007131.7	51833088	51874055	+	384.4	317	https://www.orthodb.org/v10?query=67789at7898	TATA box binding protein (TBP)-associated factor, RNA polymerase I, A
67793at7898	Complete	NC_007128.7	24623600	24631161	+	407.8	326	https://www.orthodb.org/v10?query=67793at7898	THUMP domain-containing protein 2
67813at7898	Complete	NC_007132.7	214717	225800	-	776.6	481	https://www.orthodb.org/v10?query=67813at7898	nucleoporin p54 isoform X1
67818at7898	Duplicated	NC_007115.7	40333445	40335019	+	536.2	611	https://www.orthodb.org/v10?query=67818at7898	zinc finger protein 652
67818at7898	Duplicated	NW_003039389.3	101989	103326	-	531.7	617	https://www.orthodb.org/v10?query=67818at7898	zinc finger protein 652
67838at7898	Complete	NC_007132.7	6137468	6150036	+	753.4	350	https://www.orthodb.org/v10?query=67838at7898	cyclin-dependent kinase 9
67851at7898	Complete	NC_007130.7	42609143	42617421	+	703.6	349	https://www.orthodb.org/v10?query=67851at7898	cartilage-associated protein
67867at7898	Complete	NC_007131.7	54274546	54285763	+	606.9	360	https://www.orthodb.org/v10?query=67867at7898	actin-related protein 10
67875at7898	Complete	NC_007125.7	52520206	52521459	-	612.3	347	https://www.orthodb.org/v10?query=67875at7898	probable G-protein coupled receptor 151
67882at7898	Complete	NC_007125.7	15974174	15989328	-	541.5	342	https://www.orthodb.org/v10?query=67882at7898	zinc-binding protein A33-like
68018at7898	Complete	NC_007127.7	54785462	54796140	-	612.2	423	https://www.orthodb.org/v10?query=68018at7898	KH domain containing 4, pre-mRNA splicing factor
68020at7898	Complete	NC_007120.7	40634523	40670162	-	534.8	454	https://www.orthodb.org/v10?query=68020at7898	BRCA1-associated RING domain protein 1
68036at7898	Complete	NC_007118.7	58736991	58740180	+	526.9	303	https://www.orthodb.org/v10?query=68036at7898	zinc finger protein PLAG1
68104at7898	Complete	NC_007118.7	39738570	39741472	+	877.1	418	https://www.orthodb.org/v10?query=68104at7898	transcriptional adapter 2-beta
68154at7898	Complete	NC_007112.7	35959323	35969994	+	651.5	315	https://www.orthodb.org/v10?query=68154at7898	Methylmalonic aciduria (cobalamin deficiency) cblA type
68156at7898	Complete	NC_007119.7	26396683	26408021	+	678.2	341	https://www.orthodb.org/v10?query=68156at7898	Aminomethyltransferase
68353at7898	Fragmented	NC_007113.7	58878132	58879196	+	535.4	287	https://www.orthodb.org/v10?query=68353at7898	putative nuclease HARBI1
68368at7898	Complete	NC_007127.7	27216502	27223073	-	647.5	349	https://www.orthodb.org/v10?query=68368at7898	alpha-1,3/1,6-mannosyltransferase ALG2
68387at7898	Complete	NC_007128.7	27244447	27265496	-	578.6	342
68419at7898	Complete	NC_007113.7	58347441	58371041	-	649.3	488	https://www.orthodb.org/v10?query=68419at7898	nucleolar protein 9
68465at7898	Complete	NC_007114.7	60579613	60585838	-	585.5	303	https://www.orthodb.org/v10?query=68465at7898	bifunctional arginine demethylase and lysyl-hydroxylase JMJD6
68513at7898	Complete	NC_007112.7	37373259	37377440	-	464.4	340	https://www.orthodb.org/v10?query=68513at7898	TNFAIP3-interacting protein 2
68538at7898	Complete	NC_007115.7	77943185	77953656	+	716.2	383	https://www.orthodb.org/v10?query=68538at7898	Protein kinase C and casein kinase substrate in neurons 2
68574at7898	Complete	NC_007128.7	17765000	17775088	+	513.2	285	https://www.orthodb.org/v10?query=68574at7898	AlkB homolog 1, histone H2A dioxygenase
68580at7898	Complete	NC_007117.7	584759	594807	+	566.1	300	https://www.orthodb.org/v10?query=68580at7898	arf-GAP with dual PH domain-containing protein 1-like
68585at7898	Duplicated	NC_007113.7	1174780	1188706	-	573.8	309	https://www.orthodb.org/v10?query=68585at7898	histamine H3 receptor-like
68585at7898	Duplicated	NC_007133.7	3045641	3078340	+	558.6	296	https://www.orthodb.org/v10?query=68585at7898	histamine H3 receptor-like
68630at7898	Duplicated	NC_007130.7	4464248	4531045	+	526.8	301	https://www.orthodb.org/v10?query=68630at7898	potassium channel subfamily K member 15-like
68630at7898	Duplicated	NC_007134.7	570964	574557	-	598.8	332	https://www.orthodb.org/v10?query=68630at7898	potassium channel subfamily K member 15-like
68657at7898	Complete	NC_007119.7	49067067	49086230	+	757.7	533
68691at7898	Complete	NC_007119.7	16738528	16756829	+	710.9	342	https://www.orthodb.org/v10?query=68691at7898	Excision repair cross-complementation group 8
68702at7898	Complete	NC_007129.7	40699012	40708457	-	543.2	323	https://www.orthodb.org/v10?query=68702at7898	cyclin N-terminal domain-containing protein 2
68714at7898	Complete	NC_007131.7	39513437	39516904	-	603.8	330	https://www.orthodb.org/v10?query=68714at7898	solute carrier family 35 member D3
68750at7898	Complete	NC_007114.7	60774387	60795809	+	575.4	375	https://www.orthodb.org/v10?query=68750at7898	tRNA-splicing endonuclease subunit Sen54 isoform X1
68751at7898	Complete	NC_007122.7	12860867	12872279	+	630.8	400	https://www.orthodb.org/v10?query=68751at7898	zinc finger CCCH-type with G patch domain-containing protein
68752at7898	Complete	NC_007118.7	55295623	55325574	+	631.0	388	https://www.orthodb.org/v10?query=68752at7898	cytoplasmic tRNA 2-thiolation protein 2
68875at7898	Complete	NC_007118.7	58773429	58776011	-	294.7	255	https://www.orthodb.org/v10?query=68875at7898	SRY (sex determining region Y)-box 17
68888at7898	Complete	NC_007123.7	3875634	3890053	+	553.2	325	https://www.orthodb.org/v10?query=68888at7898	NIF3-like protein 1
68932at7898	Complete	NC_007129.7	17755494	17771496	+	355.3	335	https://www.orthodb.org/v10?query=68932at7898	nuclear receptor coactivator 5-like
68954at7898	Complete	NC_007116.7	45938766	45955808	-	589.2	370	https://www.orthodb.org/v10?query=68954at7898	centrosomal protein POC5
